nama_menu,harga_menu,kategori_course,profil_rasa,nama_restoran,link_restoran,alamat,link_alamat
Kerang Ijo Saus Tiram,35000,Main Course,asin gurih  kerang ,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Kerang Ijo Rica-rica,35000,Main Course,asin gurih pedas  kerang,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Kerang Ijo Lada Hitam,35000,Main Course,asin gurih pedas  kerang,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Kerang Ijo Asam Manis,35000,Main Course,asin gurih asam manis kerang,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Kerang Ijo Rebus,32000,Main Course,asin gurih  kerang ,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Kerang Ijo Saos Mentega,32000,Main Course,asin gurih  kerang ,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Kerang Dara Saus Padang,30000,Main Course,asin gurih pedas kerang ,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Kerang Dara Saus Tiram,30000,Main Course,asin gurih  kerang ,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Kerang Dara Asam Manis,30000,Main Course,asin gurih asam manis kerang,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Kerang Dara Rica-Rica,30000,Main Course,asin gurih pedas  kerang,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Kerang Dara Lada Hitam,30000,Main Course,asin gurih pedas  kerang,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Kerang Dara gorengMentega,30000,Main Course,asin gurih  kerang  ,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Kerang Dara Rebus,30000,Main Course,asin gurih  kerang ,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Cumi Saus Padang,37500,Main Course,asin gurih pedas cumi ,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Cumi goreng Mentega,37500,Main Course,asin gurih  cumi ,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Cumi Telor Asin,36000,Main Course,asin gurih  cumi telur,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Cumi goreng Tepung,36000,Main Course,asin gurih  cumi ,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Cumi Cah Brokoli,30000,Main Course,asin gurih  cumi  sayur,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Cumi Saus Tiram,37500,Main Course,asin gurih  cumi ,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Cumi Lada Hitam,37500,Main Course,asin gurih pedas  cumi,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Cumi Asam Manis,35000,Main Course,asin gurih asam manis cumi,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Udang Sauce Padang,37000,Main Course,asin gurih pedas udang ,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Udang goreng Mentega,35000,Main Course,asin gurih  udang ,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Udang Lada Hitam,37000,Main Course,asin gurih pedas  udang,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Udang Telor Asin,35000,Main Course,asin gurih  udang telur,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Udang Kuluyuk,35000,Main Course,asin gurih asam manis udang ,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Udang Sauce Tiram,35000,Main Course,asin gurih  udang ,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Udang Cah Brokoli,30000,Main Course,asin gurih  udang  sayur,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Udang Cah Kembang Kol,30000,Main Course,asin gurih  udang  sayur,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Udang goreng Tepung,35000,Main Course,asin gurih  udang ,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Udang Cah Tauge,30000,Main Course,asin gurih  udang  sayur,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Udang Cah Cabe Ijo,33000,Main Course,asin gurih pedas udang ,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Sapi Lada Hitam,35000,Main Course,asin gurih pedas  sapi,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Sapi Telor Asin,35000,Main Course,asin gurih  sapi telur,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Bistik Sapi,35000,Main Course,asin gurih manis  sapi,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Sapi Cah Kembang Kol,34000,Main Course,asin gurih  sapi  sayur,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Sapi Sauce Padang,35000,Main Course,asin gurih pedas sapi ,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Sapi goreng Nanking,30000,Main Course,asin gurih manis sapi ,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Sapi Cah Caesim,33000,Main Course,asin gurih  sapi  sayur,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Sapi Cah Pokcay,33000,Main Course,asin gurih  sapi  sayur,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Sapi Cah Cabe Ijo,35000,Main Course,asin gurih pedas sapi ,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Sapi Rica-rica,37000,Main Course,asin gurih pedas  sapi ,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Nila Goreng Kering,46000,Main Course,asin gurih  ikan ,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Nila Saus Padang,46000,Main Course,asin gurih pedas ikan ,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Nila Tahu Tausi,46000,Main Course,asin gurih    ikan,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Nila gorengLada Hitam,46000,Main Course,asin gurih pedas   ikan,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Nila gorengRica-Rica,46000,Main Course,asin gurih pedas   ikan,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
"Cumi,udang,jagung Saus Padang",71000,Main Course,asin gurih pedas ikan udang  ,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
"Kerang Dara,kerang Ijo,jagung Saus Padang",52000,Main Course,asin gurih pedas kerang ,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
"Cumi,udang,kerang Dara,kerang Ijo, Jagung Saus Padang",109000,Main Course,asin gurih pedas ikan udang  ,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
"Kepiting,jagung",92000,Main Course,asin gurih  kepiting jagung,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Bistik Ayam,38000,Main Course,asin gurih manis   ayam,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Bistik Udang,32000,Main Course,asin gurih manis   udang,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Bistik Ikan,35000,Main Course,asin gurih manis   ikan,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Bistik Cumi,32000,Main Course,asin gurih manis   cumi,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Es Teler,20190,Dessert,manis     ,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Campur Shanghai,20190,Dessert,manis    ,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Sirop,10340,Beverage,manis    ,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Teler Moca,21440,Dessert,manis     ,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Teler Keju,23940,Dessert,manis  asin gurih   ,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Campur Moca,21440,Beverage,manis     ,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Alpukat Kerok,20190,Dessert, manis  ,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Alpukat Kocok,20190,Beverage, manis   ,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Alpukat Kelapa,21440,Dessert, manis    ,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Alpukat Nangka,20190,Dessert, manis    ,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Alpukat Keju,23940,Dessert, manis asin gurih   ,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Kelapa Muda,15190,Beverage,manis   ,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Kelapa Nangka,20190,Beverage,manis     ,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Kelapa Susu,17690,Beverage, manis    ,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Kelapa Moca Susu,20190,Beverage, manis    ,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Kelapa Jeruk,21440,Beverage,manis asam    ,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Kelapa Jeruk Susu,23940,Beverage, manis asam    ,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Kelapa Bulat,21440,Beverage, manis,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Kelapa Bulat Gula,21440,Beverage,manis    ,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Jeruk,11440,Beverage,manis asam   ,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Jeruk Susu,17690,Beverage, manis asam   ,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Sirop Susu,13940,Beverage, manis   ,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Sirop Moca Susu,13940,Beverage, manis    ,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
